BatteryMass,canard_mass,CfgID,CostPerFlight,CruiseSpeed,ENominal,EReserve,fuselage_mass,GUID,hops,hops,loiterTime,loiterTime,MaxTakeoffMass,MotorMass,payload_mass,prop_mass,Range,RotorRadius,tNominal,toolCostPerVehicle,tReserve,Vehicle,wing_mass,wire_mass
484.127472348,1000.0,TestOperatingCost,930.912407413,75.7315602362,206.619764743,315.244830285,1000.0,16511cbc-8bed-4992-9ec1-b1877a9a5ea3,2.0,2.0,1020.0,1020.0,3593.09375971,894.982369937,550.0,50.0,117449.055559,8.73837386517,1730.86010631,2000.0,2930.86010631,0.0,1000.0,250.0
265.987747861,1000.0,TestOperatingCost,419.325735449,45.0314833348,1145.82823839,1438.64961732,1000.0,79e406d3-fada-4ffb-bc5e-6f4350253762,2.0,2.0,1020.0,1020.0,4478.87781598,69.4359768071,550.0,50.0,191613.259803,5.89567212503,4435.09544907,2000.0,5635.09544907,1.0,1000.0,250.0
422.415076219,1000.0,TestOperatingCost,168.335322492,69.895970295,237.05687295,373.323562528,1000.0,52d624f9-65d6-4f05-ba1c-73b9d34abd29,2.0,2.0,1020.0,1020.0,9493.86438667,947.473450641,550.0,50.0,80742.8146166,4.67866940626,1335.18554612,2000.0,2535.18554612,1.0,1000.0,250.0
17.6979633258,1000.0,TestOperatingCost,64.2988916019,67.2764648221,79.8350694504,127.947504018,1000.0,9e6ccec5-6223-48e6-93ae-9ed76b73fe8c,2.0,2.0,1020.0,1020.0,4960.80616752,125.761485537,550.0,50.0,68388.3644847,2.42293013954,1196.52732,2000.0,2396.52732,1.0,1000.0,250.0
322.541110994,1000.0,TestOperatingCost,179.41687412,74.274644713,258.213933952,314.919461804,1000.0,2a052e7e-8096-45d2-8557-d38cac774f0a,2.0,2.0,1020.0,1020.0,6657.56340412,220.694425927,550.0,50.0,177265.660634,2.70420608046,2566.6241477,2000.0,3766.6241477,1.0,1000.0,250.0
467.011248589,1000.0,TestOperatingCost,287.021997777,79.5021651686,791.21799258,1068.58509435,1000.0,9efe11fd-a3c7-458e-ba29-f7a3163af994,2.0,2.0,1020.0,1020.0,3550.60669077,139.778700588,550.0,50.0,135461.909731,7.68362894354,1883.87698805,2000.0,3083.87698805,1.0,1000.0,250.0
137.870390004,1000.0,TestOperatingCost,123.235100879,34.6388742563,104.773953161,139.790995289,1000.0,85d84584-9e3e-4a5d-8d69-7653fb2b2d22,2.0,2.0,1020.0,1020.0,2514.13085045,118.144269605,550.0,50.0,95992.1885454,0.634854102805,2951.22714309,2000.0,4151.22714309,1.0,1000.0,250.0
899.247152274,1000.0,TestOperatingCost,1115.3878299,47.2052887364,137.881593386,249.046623546,1000.0,87c3c504-d6f6-423a-b2bb-87c9f46da626,2.0,2.0,1020.0,1020.0,9397.45360847,535.068978298,550.0,50.0,87911.2643709,8.77127197257,2042.31811571,2000.0,3242.31811571,0.0,1000.0,250.0
368.598413422,1000.0,TestOperatingCost,93.8178995865,79.2110090042,30.5855751363,50.0086979247,1000.0,8884e3d1-1fe0-48a9-b149-3092336f1e40,2.0,2.0,1020.0,1020.0,8966.73336596,712.66206706,550.0,50.0,19114.9304864,2.08187380568,421.316588776,2000.0,1621.31658878,0.0,1000.0,250.0
366.614369416,1000.0,TestOperatingCost,605.826805119,57.48631275,133.590873986,243.610227174,1000.0,9be1b385-741e-46ab-aa6c-58de7ee0cfcd,2.0,2.0,1020.0,1020.0,8040.34217224,132.024197803,550.0,50.0,55276.2153783,8.74130654165,1141.55437241,2000.0,2341.55437241,0.0,1000.0,250.0
870.99685124,1000.0,TestOperatingCost,144.477527149,47.4852474741,12.1443515966,24.6360004649,1000.0,fe8d4af4-4299-4a54-86b6-4e5fe06678d8,2.0,2.0,1020.0,1020.0,1570.08449961,26.1581226871,550.0,50.0,19318.6064949,2.01351224614,586.833859409,2000.0,1786.83385941,0.0,1000.0,250.0
947.891926175,1000.0,TestOperatingCost,583.180361547,43.2340030873,2122.41675666,3211.16958735,1000.0,2e2ba88b-4946-459e-b412-9d3fafcd5119,2.0,2.0,1020.0,1020.0,9612.4217017,539.321170002,550.0,50.0,92981.8476492,7.84400157566,2330.66477794,2000.0,3530.66477794,1.0,1000.0,250.0
930.543766382,1000.0,TestOperatingCost,387.840002007,34.9583757133,635.71344787,792.863931649,1000.0,15c7671d-b37e-41a4-84cc-08ae854f8e03,2.0,2.0,1020.0,1020.0,5499.86590305,876.779699803,550.0,50.0,129104.717248,0.479691929674,3873.09828085,2000.0,5073.09828085,1.0,1000.0,250.0
400.935134345,1000.0,TestOperatingCost,491.370533065,60.9758550078,123.602639671,227.219703053,1000.0,ad55d5a8-4a17-4e1b-a0ba-1dbf6b7420c3,2.0,2.0,1020.0,1020.0,4691.3131389,368.91029585,550.0,50.0,45882.2125088,8.50571068075,932.465258633,2000.0,2132.46525863,0.0,1000.0,250.0
564.074795481,1000.0,TestOperatingCost,97.9030193187,44.9675998774,13.5925913273,26.677812545,1000.0,428f256a-ff36-4cbb-a747-362982dd4815,2.0,2.0,1020.0,1020.0,1320.53116255,416.626215484,550.0,50.0,36631.4679451,0.821607190708,994.619149009,2000.0,2194.61914901,1.0,1000.0,250.0
757.826556215,1000.0,TestOperatingCost,418.921142264,46.6702279423,49.3565210925,68.5257848011,1000.0,37ebdc4d-0bae-4499-9883-99d84bd74339,2.0,2.0,1020.0,1020.0,5219.93090808,851.742141449,550.0,50.0,105368.322492,2.77071598355,2437.7203313,2000.0,3637.7203313,0.0,1000.0,250.0
376.184321897,1000.0,TestOperatingCost,273.837167952,37.0527738435,400.083031543,521.708880059,1000.0,26c5bdfb-1310-4f49-b511-38478adc7767,2.0,2.0,1020.0,1020.0,5608.42854956,55.8083515616,550.0,50.0,144661.976056,4.02719043139,4084.2144771,2000.0,5284.2144771,1.0,1000.0,250.0
985.852688056,1000.0,TestOperatingCost,524.409503503,76.4600354623,181.131345969,213.069217206,1000.0,685e40e3-5f2c-4daa-9bdc-7a9e2137db59,2.0,2.0,1020.0,1020.0,9266.23438772,819.724951262,550.0,50.0,152212.839712,4.0062316584,2170.75031539,2000.0,3370.75031539,0.0,1000.0,250.0
75.5327911773,1000.0,TestOperatingCost,146.697268337,36.5696489126,176.851885645,289.809742065,1000.0,4ec27e01-cc80-4d55-a404-77535f62df67,2.0,2.0,1020.0,1020.0,4965.99421763,517.354391914,550.0,50.0,67641.4151669,4.77516806861,2029.65995513,2000.0,3229.65995513,1.0,1000.0,250.0
469.159545096,1000.0,TestOperatingCost,654.844672076,71.5974648181,174.794397733,208.545764464,1000.0,c530d446-54d1-4600-8392-06b2e4d806b4,2.0,2.0,1020.0,1020.0,1423.65972535,762.26683912,550.0,50.0,194598.547652,4.5020217781,2897.95304689,2000.0,4097.95304689,0.0,1000.0,250.0
484.948546282,1000.0,TestOperatingCost,1125.15348264,43.048436363,5301.99495619,7075.54459359,1000.0,e67f27dc-c112-49ca-b28d-9e0023e49730,2.0,2.0,1020.0,1020.0,4126.07075248,922.002555614,550.0,50.0,142704.419569,9.58849887855,3494.9733562,2000.0,4694.9733562,1.0,1000.0,250.0
601.420682215,1000.0,TestOperatingCost,800.032225707,41.99457953,3425.11304533,4273.55132639,1000.0,5b810197-432c-4c1f-a892-aaf189d7276c,2.0,2.0,1020.0,1020.0,3669.29201513,23.5387808696,550.0,50.0,190141.826748,6.57027502798,4707.77069984,2000.0,5907.77069984,1.0,1000.0,250.0
257.238606905,1000.0,TestOperatingCost,990.402591621,61.6906606806,4735.58213694,6168.89536115,1000.0,357e604e-cb2b-4acf-9aa6-4c34088f6bf5,2.0,2.0,1020.0,1020.0,5314.72578171,975.723530299,550.0,50.0,173066.366603,9.99899940725,2985.39006543,2000.0,4185.39006543,1.0,1000.0,250.0
517.253880624,1000.0,TestOperatingCost,183.071640553,44.3206795051,338.518202115,549.384159231,1000.0,cdba2f66-6a84-4161-b4aa-93c5f64f72f3,2.0,2.0,1020.0,1020.0,1130.48482731,371.09229056,550.0,50.0,77775.0952771,3.3311106993,1934.82632815,2000.0,3134.82632815,1.0,1000.0,250.0
142.238508304,1000.0,TestOperatingCost,653.215381721,32.9469594871,2367.73712112,2979.78672943,1000.0,f7f770b8-8379-4ba2-80d9-8f15d68c8f45,2.0,2.0,1020.0,1020.0,9303.41702763,782.956288978,550.0,50.0,155236.381017,5.17071118911,4891.70582759,2000.0,6091.70582759,1.0,1000.0,250.0
290.680508979,1000.0,TestOperatingCost,381.428712522,73.6929694371,115.586346454,199.203066409,1000.0,1aa76ce2-a876-45a0-8665-32925c64a257,2.0,2.0,1020.0,1020.0,932.931338213,779.207235803,550.0,50.0,48615.4880961,7.61496653595,839.703204626,2000.0,2039.70320463,0.0,1000.0,250.0
823.874710115,1000.0,TestOperatingCost,1921.23951898,44.5892171822,148.471083349,245.729611467,1000.0,02b11b8a-c3a6-4bbb-a92c-18a91b960b0f,2.0,2.0,1020.0,1020.0,6048.35511601,61.0262411405,550.0,50.0,178492.577388,8.19951173928,4183.04353088,2000.0,5383.04353088,0.0,1000.0,250.0
956.142908991,1000.0,TestOperatingCost,833.314004587,30.5130118275,51.6003655521,72.9803181836,1000.0,15042e68-7de4-41f8-b655-df5043042064,2.0,2.0,1020.0,1020.0,9505.06671837,536.527446316,550.0,50.0,167927.154527,2.51755549477,5683.46047373,2000.0,6883.46047373,0.0,1000.0,250.0
794.538771388,1000.0,TestOperatingCost,397.074723018,66.1272796982,88.490214061,130.18415405,1000.0,ee9b4824-6a92-403c-8857-5811b935e3ba,2.0,2.0,1020.0,1020.0,4212.94588439,420.90303768,550.0,50.0,78065.6136725,5.05728056765,1360.53568858,2000.0,2560.53568858,0.0,1000.0,250.0
728.394418055,1000.0,TestOperatingCost,104.555718833,30.2487201209,29.6980397816,109.255257623,1000.0,ade4df5d-bc5f-4b0e-b391-74ec6e96f9f6,2.0,2.0,1020.0,1020.0,690.261467935,626.172636197,550.0,50.0,13078.318988,2.93691500426,612.359416718,2000.0,1812.35941672,1.0,1000.0,250.0
674.783451793,1000.0,TestOperatingCost,141.878288796,74.5639861323,125.830828382,179.221214378,1000.0,feb48635-e9b5-4577-bcd6-663fee726b90,2.0,2.0,1020.0,1020.0,5192.36154403,4.1144543384,550.0,50.0,91303.1652279,3.07309808707,1404.49415547,2000.0,2604.49415547,1.0,1000.0,250.0
846.32153678,1000.0,TestOperatingCost,290.897489267,72.9145336777,619.75308616,739.43455018,1000.0,7c798fea-b7db-4130-a908-f1a1ecd2b3b7,2.0,2.0,1020.0,1020.0,9627.31880297,262.808952921,550.0,50.0,179505.783541,1.2880430815,2641.86561838,2000.0,3841.86561838,1.0,1000.0,250.0
737.494262938,1000.0,TestOperatingCost,324.296451542,43.1492392635,822.681205903,1572.37616393,1000.0,98cbcf60-3747-4b97-b476-b3e0e160fae7,2.0,2.0,1020.0,1020.0,8601.85772662,179.732856792,550.0,50.0,51991.9457229,9.96237508515,1384.93307901,2000.0,2584.93307901,1.0,1000.0,250.0
225.316127828,1000.0,TestOperatingCost,117.343865761,34.5128630858,159.86353669,341.45432787,1000.0,229f756a-c97b-4dbb-b346-d0122aa41dfe,2.0,2.0,1020.0,1020.0,8362.38265416,511.226894805,550.0,50.0,35116.200703,4.43650842263,1197.48152901,2000.0,2397.48152901,1.0,1000.0,250.0
872.829943703,1000.0,TestOperatingCost,181.509341342,34.5729356139,159.351367251,241.259639217,1000.0,8900cfa0-9c9e-4ec3-aa4d-8ff4de637af0,2.0,2.0,1020.0,1020.0,2963.32348725,281.739397468,550.0,50.0,58703.1915343,0.359628585129,1877.95218404,2000.0,3077.95218404,1.0,1000.0,250.0
800.83830458,1000.0,TestOperatingCost,358.843692778,69.151507586,99.2061862249,124.252471494,1000.0,69b89202-1cad-412a-804d-33d49f718339,2.0,2.0,1020.0,1020.0,4649.72581149,284.919030046,550.0,50.0,106558.881043,3.55641372889,1720.94805397,2000.0,2920.94805397,0.0,1000.0,250.0
456.319283243,1000.0,TestOperatingCost,105.900041129,56.1550941259,15.1564890657,27.1826038697,1000.0,c8d011d8-1cfc-4963-8382-5d43d0418803,2.0,2.0,1020.0,1020.0,3962.27124142,643.49112803,550.0,50.0,22215.8519089,1.27835481775,575.615967789,2000.0,1775.61596779,0.0,1000.0,250.0
372.491258428,1000.0,TestOperatingCost,80.4489988542,44.3497265827,78.7004473573,299.117791116,1000.0,8f7a710b-88d6-4f7d-bc81-f4559ca3865e,2.0,2.0,1020.0,1020.0,112.22473792,29.2935900605,550.0,50.0,18006.0783334,5.75266956276,586.002014461,2000.0,1786.00201446,1.0,1000.0,250.0
116.665510742,1000.0,TestOperatingCost,252.383638636,46.407182977,667.629098727,919.599958081,1000.0,ecda7604-5f82-4c91-9035-4f02f56ae002,2.0,2.0,1020.0,1020.0,2164.26658063,49.8603303508,550.0,50.0,131375.691225,5.7701548758,3010.93441139,2000.0,4210.93441139,1.0,1000.0,250.0
337.783771811,1000.0,TestOperatingCost,288.870038913,36.8643378789,261.771691854,338.662745907,1000.0,2366a863-3f2b-4e48-beac-b1bbcd2042f0,2.0,2.0,1020.0,1020.0,4099.04365934,864.495221074,550.0,50.0,147179.649263,2.80089850109,4172.46691331,2000.0,5372.46691331,1.0,1000.0,250.0
54.8017242692,1000.0,TestOperatingCost,67.9011632868,71.6671479717,21.6179630529,29.1587975874,1000.0,d23c6b6c-6ea1-41d4-bfd4-1463f47613b7,2.0,2.0,1020.0,1020.0,712.451835422,689.567958672,550.0,50.0,81285.4151429,0.766936500678,1314.20747781,2000.0,2514.20747781,1.0,1000.0,250.0
540.488406194,1000.0,TestOperatingCost,205.832369208,61.5191518047,425.505971027,709.949510811,1000.0,242587b0-8e3a-4600-be9c-41eac29d3ff4,2.0,2.0,1020.0,1020.0,4135.26959925,185.852032266,550.0,50.0,76710.4496534,6.91234632533,1426.93607443,2000.0,2626.93607443,1.0,1000.0,250.0
325.420956524,1000.0,TestOperatingCost,396.784749563,50.7219472859,57.1529030751,81.4857172476,1000.0,bc4b6556-5b98-4e26-82b2-8ebc7194c686,2.0,2.0,1020.0,1020.0,1203.38011381,536.1167067,550.0,50.0,104271.55754,3.63271358673,2235.74831251,2000.0,3435.74831251,0.0,1000.0,250.0
94.0208442955,1000.0,TestOperatingCost,186.357189721,33.81536613,118.508460257,155.114596377,1000.0,f84a072a-c2d2-4008-b9e5-75c7f6fc62bd,2.0,2.0,1020.0,1020.0,2324.08241272,972.53641022,550.0,50.0,109291.28965,0.712075600755,3412.00077827,2000.0,4612.00077827,1.0,1000.0,250.0
590.976696039,1000.0,TestOperatingCost,3026.04617952,40.6147604143,180.350882704,319.144045219,1000.0,1974e2c0-a07e-45d0-97b0-4bfba4ad568b,2.0,2.0,1020.0,1020.0,2392.04035473,97.7727845146,550.0,50.0,193620.694555,9.9674548646,4947.24945758,2000.0,6147.24945758,0.0,1000.0,250.0
731.967093623,1000.0,TestOperatingCost,673.846970163,68.1774258815,153.270051424,192.968354814,1000.0,78f97819-7213-4188-949f-4ba5c171d007,2.0,2.0,1020.0,1020.0,1707.2964213,15.3853011772,550.0,50.0,173577.855246,4.96990844915,2725.97255619,2000.0,3925.97255619,0.0,1000.0,250.0
410.57907199,1000.0,TestOperatingCost,178.625568415,39.2620445904,455.312307799,905.076557846,1000.0,c56269d1-104a-49ec-9c6d-82405666bd9c,2.0,2.0,1020.0,1020.0,884.912228746,536.81422838,550.0,50.0,45734.8336433,5.12154390222,1344.86123228,2000.0,2544.86123228,1.0,1000.0,250.0
705.069845116,1000.0,TestOperatingCost,103.789094311,49.3036688961,47.6879288282,149.408105587,1000.0,083e7fb4-5dbd-4306-a1d5-ad54420d1e8e,2.0,2.0,1020.0,1020.0,8035.25924035,893.908293013,550.0,50.0,15983.078553,1.34909124202,504.176251197,2000.0,1704.1762512,1.0,1000.0,250.0
470.750409819,1000.0,TestOperatingCost,191.24640369,30.1524799988,23.5891104942,51.4807354065,1000.0,c0f3d914-c552-463d-b755-d96f4fcf077c,2.0,2.0,1020.0,1020.0,1838.88181732,596.641370551,550.0,50.0,18556.8569309,3.96683016824,795.433852595,2000.0,1995.4338526,0.0,1000.0,250.0
496.118726426,1000.0,TestOperatingCost,355.586675839,46.3439409431,65.156925208,124.622437939,1000.0,14f2d517-b847-48fb-9271-b7fb5d7f9c80,2.0,2.0,1020.0,1020.0,5590.6216025,722.488313824,550.0,50.0,37542.3693536,6.22137792197,990.08150342,2000.0,2190.08150342,0.0,1000.0,250.0
183.711987006,1000.0,TestOperatingCost,1852.45717997,36.2386085966,108.809767705,191.861028501,1000.0,1d4659ad-596c-41df-9f0f-09ea8b4cc057,2.0,2.0,1020.0,1020.0,2773.83366417,734.803880348,550.0,50.0,162509.465358,7.56426290643,4664.42894613,2000.0,5864.42894613,0.0,1000.0,250.0
324.260312888,1000.0,TestOperatingCost,1754.25356844,36.8246238793,126.715012905,229.988334594,1000.0,704b9641-de58-42c1-8e44-b27310871e2a,2.0,2.0,1020.0,1020.0,8349.95364351,142.384501837,550.0,50.0,131746.843988,8.4392344705,3757.68335721,2000.0,4957.68335721,0.0,1000.0,250.0
774.450390165,1000.0,TestOperatingCost,675.572420843,34.4950949278,1240.23122324,1539.12273511,1000.0,040e3982-fe9d-44b5-aa81-e47a85709f4c,2.0,2.0,1020.0,1020.0,5226.8792337,549.208164825,550.0,50.0,177464.895613,7.55517158333,5324.64146233,2000.0,6524.64146233,1.0,1000.0,250.0
424.930269288,1000.0,TestOperatingCost,694.189336607,55.3048909171,107.264326619,154.46992186,1000.0,a3c7f2d1-cb41-4396-b597-187b03e8cf3a,2.0,2.0,1020.0,1020.0,6758.03555567,726.37694386,550.0,50.0,131806.228676,5.38591251227,2563.2653223,2000.0,3763.2653223,0.0,1000.0,250.0
234.687517371,1000.0,TestOperatingCost,191.372371429,50.0933628347,211.100163848,310.474541299,1000.0,790e7ca9-4377-454d-a319-923dc09066a8,2.0,2.0,1020.0,1020.0,4002.8376894,909.637736977,550.0,50.0,104797.38995,4.46790814203,2272.04142066,2000.0,3472.04142066,1.0,1000.0,250.0
242.548175109,1000.0,TestOperatingCost,70.8346553038,53.9277088561,24.7011054498,40.1708285956,1000.0,45a3bec7-a5e6-4d4b-97bf-6fec344d2406,2.0,2.0,1020.0,1020.0,1743.56884037,63.3129121946,550.0,50.0,57555.4666979,0.835298614512,1247.27075781,2000.0,2447.27075781,1.0,1000.0,250.0
160.790303941,1000.0,TestOperatingCost,197.940580369,66.3449228136,93.2861457692,112.650936796,1000.0,66b6bd10-ae15-4124-8c7d-2bccd23886fe,2.0,2.0,1020.0,1020.0,6864.16979199,604.445679919,550.0,50.0,110362.932127,0.918629990229,1843.47216105,2000.0,3043.47216105,0.0,1000.0,250.0
404.271565296,1000.0,TestOperatingCost,808.354768264,65.2176586279,170.526220094,292.090517241,1000.0,99f19fb3-6c61-4e4f-b829-f7304502de96,2.0,2.0,1020.0,1020.0,7402.43207689,763.7439907,550.0,50.0,78501.8822991,9.23595660352,1383.6905947,2000.0,2583.6905947,0.0,1000.0,250.0
93.9467996097,1000.0,TestOperatingCost,508.948771531,30.9987797589,70.8419991659,143.18003529,1000.0,9083d5e3-f213-4c2a-9eda-d4caac074889,2.0,2.0,1020.0,1020.0,6210.22970097,801.286174561,550.0,50.0,37664.5076451,6.95075446272,1395.03194442,2000.0,2595.03194442,0.0,1000.0,250.0
153.19881364,1000.0,TestOperatingCost,294.029547634,43.5155912178,697.494370657,1103.69409477,1000.0,aa40a9ec-9d03-470b-ad3d-4a34b4a8c5b8,2.0,2.0,1020.0,1020.0,5119.77794425,629.717751313,550.0,50.0,82670.0129209,8.52192287375,2079.77915058,2000.0,3279.77915058,1.0,1000.0,250.0
396.918697008,1000.0,TestOperatingCost,298.414948605,78.7184441258,237.492589164,267.685882219,1000.0,5f80e655-5bcf-48c2-8333-f0aaf33a3b9d,2.0,2.0,1020.0,1020.0,8427.22773281,338.792413911,550.0,50.0,197021.655498,0.70336887457,2682.86521394,2000.0,3882.86521394,0.0,1000.0,250.0
431.304861644,1000.0,TestOperatingCost,187.340191432,49.1493851221,104.740528428,141.81250947,1000.0,b7e71147-564a-4787-a04a-90712192568d,2.0,2.0,1020.0,1020.0,390.916433319,256.670639565,550.0,50.0,153367.698525,2.99417526171,3300.43982125,2000.0,4500.43982125,1.0,1000.0,250.0
209.686858745,1000.0,TestOperatingCost,314.820172169,68.1411197866,126.155237394,144.353790382,1000.0,c39b23f2-7ca8-4ef6-aab2-28f24fb0c210,2.0,2.0,1020.0,1020.0,5615.26571565,43.0487089266,550.0,50.0,151879.25462,2.57083538937,2408.89284906,2000.0,3608.89284906,0.0,1000.0,250.0
64.6367351252,1000.0,TestOperatingCost,1093.23289435,49.372715441,121.652916375,188.271487582,1000.0,a49f5080-3dab-45c7-a8fa-fdb49f9fe7b0,2.0,2.0,1020.0,1020.0,6493.7795785,836.807683917,550.0,50.0,153746.641917,6.62522673262,3294.00012221,2000.0,4494.00012221,0.0,1000.0,250.0
550.419973484,1000.0,TestOperatingCost,116.171683773,54.3088817125,46.4345698958,75.3634907999,1000.0,781f9a04-70a1-4a71-abe8-6d5d57243aad,2.0,2.0,1020.0,1020.0,3780.24292064,133.196904219,550.0,50.0,67716.8009031,1.83657368484,1426.88262339,2000.0,2626.88262339,1.0,1000.0,250.0
329.021891156,1000.0,TestOperatingCost,277.709717144,43.1829780966,579.511368465,871.573542251,1000.0,83a3a67e-b2db-4045-ad5d-72a5857cdecd,2.0,2.0,1020.0,1020.0,6846.03678609,127.790286004,550.0,50.0,95321.6386924,7.28468801584,2387.38918189,2000.0,3587.38918189,1.0,1000.0,250.0
154.411513027,1000.0,TestOperatingCost,506.729032614,37.2027054549,1175.52296134,1569.78094469,1000.0,18f1cc99-b7eb-426c-b754-106c3c21f7df,2.0,2.0,1020.0,1020.0,7719.08721349,809.159330346,550.0,50.0,132886.13724,8.11033496299,3751.94821223,2000.0,4951.94821223,1.0,1000.0,250.0
863.231831489,1000.0,TestOperatingCost,302.393543123,39.1354173754,72.6595565616,149.044323231,1000.0,8e770f8d-52bd-40f0-a434-0254d44e71d9,2.0,2.0,1020.0,1020.0,7838.12050637,376.575315903,550.0,50.0,15935.1751511,7.13761747286,587.18040639,2000.0,1787.18040639,0.0,1000.0,250.0
449.701653798,1000.0,TestOperatingCost,337.783568522,30.715736814,581.648863454,815.45301451,1000.0,48d81c90-227d-461c-a7db-dd429a068cdd,2.0,2.0,1020.0,1020.0,5462.15358195,322.446528381,550.0,50.0,96678.4214111,6.33601223335,3327.52082935,2000.0,4527.52082935,1.0,1000.0,250.0
353.527684182,1000.0,TestOperatingCost,592.468923017,58.7879105251,106.146221774,139.754000696,1000.0,3446336d-ffae-44b2-8a33-e9af41a64024,2.0,2.0,1020.0,1020.0,3712.97522376,981.811675132,550.0,50.0,147205.545092,4.42273037229,2684.01049769,2000.0,3884.01049769,0.0,1000.0,250.0
410.277547321,1000.0,TestOperatingCost,973.576720813,30.3695049375,3544.47120072,4351.17499332,1000.0,9a9bd446-044c-4727-b50c-ec690ae25e87,2.0,2.0,1020.0,1020.0,1721.77273887,122.687486874,550.0,50.0,167566.988285,8.96412314612,5697.60684379,2000.0,6897.60684379,1.0,1000.0,250.0
582.687260513,1000.0,TestOperatingCost,570.296232814,59.670645924,1499.3178261,1910.60997676,1000.0,62ea229a-8360-4c45-a40c-a42e8dfde5ab,2.0,2.0,1020.0,1020.0,9087.29376172,845.756690711,550.0,50.0,190071.080288,7.9516615954,3365.3363969,2000.0,4565.3363969,1.0,1000.0,250.0
715.848023273,1000.0,TestOperatingCost,571.422847994,57.5341395568,1496.41064518,1917.86441291,1000.0,a7489a89-88d1-4afa-b9ec-1f6ba8dab2dd,2.0,2.0,1020.0,1020.0,7092.81641792,678.824107864,550.0,50.0,185289.787473,7.92876521989,3400.51896318,2000.0,4600.51896318,1.0,1000.0,250.0
415.609693818,1000.0,TestOperatingCost,164.940309409,65.5802899199,325.998220584,523.393693084,1000.0,8c22bf4d-eb68-4056-b911-5d99cbd000fe,2.0,2.0,1020.0,1020.0,3020.37165678,68.0823021929,550.0,50.0,83733.1592036,5.79205327708,1456.8037364,2000.0,2656.8037364,1.0,1000.0,250.0
967.453726364,1000.0,TestOperatingCost,127.189689724,38.1997827918,61.0933124209,273.106351577,1000.0,d639650d-27a0-461c-a549-1d2ba1a17ab4,2.0,2.0,1020.0,1020.0,2882.58675543,471.478492078,550.0,50.0,11674.7182473,4.82345991831,485.622634321,2000.0,1685.62263432,1.0,1000.0,250.0
13.8461263643,1000.0,TestOperatingCost,300.334548974,40.7795032644,31.8311021822,53.4360516934,1000.0,ce31a4d9-f834-46b2-b68c-64c350ddedb2,2.0,2.0,1020.0,1020.0,359.61507548,888.692546672,550.0,50.0,70028.2554487,3.36395607886,1897.2415023,2000.0,3097.2415023,0.0,1000.0,250.0
300.576532151,1000.0,TestOperatingCost,255.615230461,53.4516149078,42.9639860206,56.7906033341,1000.0,c94e7046-4d6c-47cf-ade1-626ee24da7c7,2.0,2.0,1020.0,1020.0,171.627328502,784.177206344,550.0,50.0,86974.6985177,2.34150223948,1807.16689978,2000.0,3007.16689978,0.0,1000.0,250.0
713.698327282,1000.0,TestOperatingCost,1070.73384791,49.073551798,124.628251492,217.289680462,1000.0,9a2a6fb1-275d-40c5-b36d-a672d87da427,2.0,2.0,1020.0,1020.0,2590.53570102,132.009850999,550.0,50.0,106002.243459,8.03172265274,2340.06870454,2000.0,3540.06870454,0.0,1000.0,250.0
951.921854334,1000.0,TestOperatingCost,233.204204299,65.8250677924,229.590335631,385.216341347,1000.0,1ce8dc6b-c38b-4c49-b9d1-73bd38074f79,2.0,2.0,1020.0,1020.0,523.464023557,842.959958666,550.0,50.0,107879.206986,4.52794965061,1818.87726369,2000.0,3018.87726369,1.0,1000.0,250.0
410.832186284,1000.0,TestOperatingCost,922.318795881,72.1366214199,206.235122712,280.611513664,1000.0,39c573fa-b97e-4410-b706-d190a80a7901,2.0,2.0,1020.0,1020.0,6434.61427806,618.297414112,550.0,50.0,161027.636874,7.05695822245,2412.25920073,2000.0,3612.25920073,0.0,1000.0,250.0
351.080947361,1000.0,TestOperatingCost,1106.02541964,44.1113742591,153.08439763,292.586304285,1000.0,2f10ed78-b34c-486b-95e9-dd9b3c10ed9a,2.0,2.0,1020.0,1020.0,2312.61692233,136.049220674,550.0,50.0,69526.5505648,9.99494035623,1756.15924991,2000.0,2956.15924991,0.0,1000.0,250.0
893.606936972,1000.0,TestOperatingCost,344.498968598,78.2955321864,587.06272854,789.6104263,1000.0,6a602652-17e6-4d75-a2df-61262ba9d2b8,2.0,2.0,1020.0,1020.0,1085.62556345,910.549157124,550.0,50.0,192644.470026,5.41053811712,2640.47845447,2000.0,3840.47845447,1.0,1000.0,250.0
546.260753922,1000.0,TestOperatingCost,221.118777863,46.1988922989,32.7364816168,61.0200394103,1000.0,4f3cbfa9-1437-4223-bcb3-123f52ea1524,2.0,2.0,1020.0,1020.0,696.139973895,134.013611291,550.0,50.0,35700.5043876,4.03626039583,952.75671799,2000.0,2152.75671799,0.0,1000.0,250.0
661.671786045,1000.0,TestOperatingCost,307.566176754,48.0009116654,549.246468875,757.32822672,1000.0,8a16303e-30ad-43f9-b659-8537604a701f,2.0,2.0,1020.0,1020.0,9521.63853671,848.134027528,550.0,50.0,129797.090522,2.12665546082,2884.05469435,2000.0,4084.05469435,1.0,1000.0,250.0
847.078864893,1000.0,TestOperatingCost,389.491619156,63.5324890873,84.3283344594,135.802500724,1000.0,247fccb7-a0c4-4e4c-b863-59f3dbef79ed,2.0,2.0,1020.0,1020.0,7536.06716533,709.231990978,550.0,50.0,59203.3958929,5.65934517645,1111.86016703,2000.0,2311.86016703,0.0,1000.0,250.0
