"alum_rho","alum_stress","BatteryMass","bid_bearing","bid_minThk","bid_rho","bid_shear","bid_stress","canard_mass","canopy_rho","canopy_thk","CfgID","ConstraintsTest","core_minThk","core_rho","CostPerFlight","CruiseSpeed","ENominal","EReserve","fc","fuselage_mass","fuselageHeight","fuselageLength","glue_rho","glue_thk","GUID","hops","hops.1","loiterTime","loiterTime.1","MaxTakeoffMass","MotorMass","paint_rho","paint_thk","PartsPerTool","payload_mass","prop_mass","Range","rib_thk","rib_width","RotorRadius","steel_shear","tNominal","tReserve","uni_rho","uni_stress","Vehicle","winglet"
2800,3.5e+08,978.308716702,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,173.883144509,34.8526580647,65.1575957565,157.045354431,0.4,500,1.65,5,1800,0.000254,"c73e0a8c-7fed-4cc9-9e82-949e3a9fcafe",2,2,1020,1020,8151.3442859,840.240590316,1800,0.00015,1000,550,50,26380.7894543,0.0015,0.0254,7.02480883471,5e+08,936.923314295,801.144190493,1660,4.5e+08,1,0.2
2800,3.5e+08,185.470640404,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,429.799250322,33.5568455192,36.8369350773,56.2797621093,0.4,500,1.65,5,1800,0.000254,"aee56923-3c09-49bc-85a7-1af29c10f57c",2,2,1020,1020,2403.97347926,251.155291697,1800,0.00015,1000,550,50,140489.808425,0.0015,0.0254,3.02202082834,5e+08,4366.62142556,95.0387024217,1660,4.5e+08,0,0.2
2800,3.5e+08,558.147179475,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,395.756899508,34.5229017809,33.0526154046,55.0966735235,0.4,500,1.65,5,1800,0.000254,"87e3a607-cc2f-4360-82b5-eaef09d9622b",2,2,1020,1020,2737.25352262,498.497499008,1800,0.00015,1000,550,50,97598.5750952,0.0015,0.0254,3.31967278959,5e+08,3007.06754242,122.763005338,1660,4.5e+08,0,0.2
2800,3.5e+08,330.371207105,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,489.878248734,57.3078277706,99.6585139712,148.167210726,0.4,500,1.65,5,1800,0.000254,"f6338b5c-7c35-45d4-bfb6-78806f5ba875",2,2,1020,1020,7247.8093637,504.768786048,1800,0.00015,1000,550,50,105736.323418,0.0015,0.0254,5.46327249825,5e+08,2025.05900033,501.998976616,1660,4.5e+08,0,0.2
2800,3.5e+08,519.398235105,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,72.9675540096,47.0540916997,14.2284050366,35.0875768079,0.4,500,1.65,5,1800,0.000254,"dc43ce24-f78f-4ae6-bff2-6d506e9ef3b1",2,2,1020,1020,3263.7592025,154.24463027,1800,0.00015,1000,550,50,21124.4981369,0.0015,0.0254,1.24231586762,5e+08,628.940727019,230.561440592,1660,4.5e+08,1,0.2
2800,3.5e+08,104.158151164,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,436.988720358,38.9761327965,99.4580951557,199.0879713,0.4,500,1.65,5,1800,0.000254,"c2b77607-9913-4158-b764-36fe4cda3e11",2,2,1020,1020,3765.30573939,379.547884094,1800,0.00015,1000,550,50,29311.9882566,0.0015,0.0254,8.33859866243,5e+08,932.049681524,1641.91916148,1660,4.5e+08,0,0.2
2800,3.5e+08,776.445099337,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,1782.39138195,42.6942047124,150.593984838,269.28653653,0.4,500,1.65,5,1800,0.000254,"85f62373-3d6f-4c2c-ad9c-f93fecf5ae4d",2,2,1020,1020,5992.59731709,335.802886492,1800,0.00015,1000,550,50,130867.018806,0.0015,0.0254,9.13528873893,5e+08,3245.21739162,2153.80501265,1660,4.5e+08,0,0.2
2800,3.5e+08,296.946443112,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,208.0617829,70.1812716914,75.9142882858,132.945999148,0.4,500,1.65,5,1800,0.000254,"833f76c9-5a12-4332-9078-f39ff55bca27",2,2,1020,1020,4853.75257647,117.767924727,1800,0.00015,1000,550,50,33198.5394916,0.0015,0.0254,6.08731163749,5e+08,653.039867923,667.417312222,1660,4.5e+08,0,0.2
2800,3.5e+08,187.693648032,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,193.77701319,74.6259929673,172.811859199,214.504196981,0.4,500,1.65,5,1800,0.000254,"7c8b0da6-d7b4-45f2-aa70-0adb97eeaed4",2,2,1020,1020,4902.60597009,777.389451021,1800,0.00015,1000,550,50,163964.936447,0.0015,0.0254,6.42303156491,5e+08,2377.15584245,940.324794566,1660,4.5e+08,1,0.2
2800,3.5e+08,107.607888888,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,561.67546521,56.8736660138,110.179103757,156.667680782,0.4,500,1.65,5,1800,0.000254,"02bf7771-c493-4260-8209-c18ae3456493",2,2,1020,1020,6884.74126338,857.545042557,1800,0.00015,1000,550,50,131039.518455,0.0015,0.0254,5.33071187354,5e+08,2484.04557398,467.819647663,1660,4.5e+08,0,0.2
2800,3.5e+08,598.713190199,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,100.267207051,45.7518439425,39.3277639913,134.568990636,0.4,500,1.65,5,1800,0.000254,"f0f26607-41c7-458a-8e6c-2d150ebc5579",2,2,1020,1020,4079.21296557,338.138255126,1800,0.00015,1000,550,50,14561.7593097,0.0015,0.0254,7.9609683852,5e+08,498.276992902,649.255869369,1660,4.5e+08,1,0.2
2800,3.5e+08,425.619770685,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,1097.2555547,51.6918277129,152.521362962,274.743281958,0.4,500,1.65,5,1800,0.000254,"2860b64b-b638-4f57-9e7f-bc45ff9b0178",2,2,1020,1020,3560.03474305,604.866631859,1800,0.00015,1000,550,50,89767.9018166,0.0015,0.0254,9.30746973579,5e+08,1916.59755881,2261.16182725,1660,4.5e+08,0,0.2
2800,3.5e+08,937.701630281,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,182.464432261,59.1582788768,54.005805459,64.0720015101,0.4,500,1.65,5,1800,0.000254,"d51218ab-872f-429a-957a-d8b0aa0c6f46",2,2,1020,1020,2558.27964359,251.611919633,1800,0.00015,1000,550,50,95334.7812014,0.0015,0.0254,0.824519509592,5e+08,1791.5205346,11.1967522178,1660,4.5e+08,0,0.2
2800,3.5e+08,794.976717372,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,341.124765246,46.1503334197,210.253603328,266.763753166,0.4,500,1.65,5,1800,0.000254,"5503529f-b17c-49ef-8141-62d83766431c",2,2,1020,1020,7558.25627508,174.888332829,1800,0.00015,1000,550,50,191803.271938,0.0015,0.0254,5.77020629946,5e+08,4336.05387275,820.012298071,1660,4.5e+08,1,0.2
2800,3.5e+08,545.645574533,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,464.030286281,32.1484851181,380.421341457,500.360766564,0.4,500,1.65,5,1800,0.000254,"94b19e51-29ff-4c6b-a024-f106043aa826",2,2,1020,1020,6266.78882261,745.439188785,1800,0.00015,1000,550,50,138330.842517,0.0015,0.0254,8.04164413743,5e+08,4482.87281063,1315.74153604,1660,4.5e+08,1,0.2
2800,3.5e+08,56.2291956609,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,113.102754387,66.189885829,114.537609556,198.328414857,0.4,500,1.65,5,1800,0.000254,"a8c93d37-9ca8-4e72-b256-7c28b8b1cf47",2,2,1020,1020,5566.08595807,252.095981548,1800,0.00015,1000,550,50,63514.2579629,0.0015,0.0254,8.77455009834,5e+08,1139.57648465,1394.57290171,1660,4.5e+08,1,0.2
2800,3.5e+08,62.9551961934,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,156.508352502,36.3214870177,66.177902364,82.1108625972,0.4,500,1.65,5,1800,0.000254,"bf440f39-cf40-493e-b1ae-bab2b6b255e3",2,2,1020,1020,3104.46322015,358.399925384,1800,0.00015,1000,550,50,169827.1714,0.0015,0.0254,1.99795618877,5e+08,4855.66681171,38.3920441629,1660,4.5e+08,1,0.2
2800,3.5e+08,510.860443802,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,111.956479577,31.3688528761,58.1684312968,167.975885216,0.4,500,1.65,5,1800,0.000254,"e944e0e9-105e-45b6-a0bc-16daa1c8a0ab",2,2,1020,1020,8767.66031975,482.9446996,1800,0.00015,1000,550,50,16531.3014889,0.0015,0.0254,7.53676453574,5e+08,706.997322924,1602.29248766,1660,4.5e+08,1,0.2
2800,3.5e+08,971.516150468,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,173.827027344,73.8693812545,140.053800314,176.810961105,0.4,500,1.65,5,1800,0.000254,"d4c96bf7-db37-402d-99e3-0ba5bfcda98d",2,2,1020,1020,1975.23310448,317.096327623,1800,0.00015,1000,550,50,128315.069319,0.0015,0.0254,0.425510740601,5e+08,1917.053528,10.6869007542,1660,4.5e+08,1,0.2
2800,3.5e+08,644.697405998,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,471.587828904,56.5264805861,138.29928083,268.604673604,0.4,500,1.65,5,1800,0.000254,"bee28454-2d33-497b-a371-3dc7517b7b2b",2,2,1020,1020,7956.05604201,115.447313717,1800,0.00015,1000,550,50,28926.5330885,0.0015,0.0254,9.58050337663,5e+08,691.734195877,2484.42755236,1660,4.5e+08,0,0.2
2800,3.5e+08,878.325692586,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,116.116135096,38.0436309242,21.1059496119,62.3737444871,0.4,500,1.65,5,1800,0.000254,"16d3d827-2edc-4024-82ac-ffb986b73c99",2,2,1020,1020,6548.29121101,433.672918933,1800,0.00015,1000,550,50,15961.9086774,0.0015,0.0254,4.39664500564,5e+08,599.568487277,2134.2398629,1660,4.5e+08,1,0.2
2800,3.5e+08,740.311569532,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,308.332743767,77.2581743254,280.512567264,367.361446595,0.4,500,1.65,5,1800,0.000254,"9f0d0b40-fc62-4059-9727-81ac1bc434de",2,2,1020,1020,7075.07465573,541.230480248,1800,0.00015,1000,550,50,142418.955052,0.0015,0.0254,9.83643385867,5e+08,2023.41600479,3064.68333053,1660,4.5e+08,1,0.2
2800,3.5e+08,18.4795117219,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,125.542573161,50.8488483764,96.324307468,134.479027278,0.4,500,1.65,5,1800,0.000254,"4a534ca4-478a-448b-9e2e-4722f6454b58",2,2,1020,1020,4450.04667605,284.336190311,1800,0.00015,1000,550,50,121383.962677,0.0015,0.0254,4.93935249226,5e+08,2567.15264068,1456.23380279,1660,4.5e+08,1,0.2
2800,3.5e+08,498.653774204,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,279.623242923,56.962758798,104.672859526,120.768967145,0.4,500,1.65,5,1800,0.000254,"3ff9fa65-4adb-4915-b9c8-e952fff02300",2,2,1020,1020,6825.41675749,787.551445899,1800,0.00015,1000,550,50,172355.095049,0.0015,0.0254,1.54483019912,5e+08,3205.7504848,36.5094587937,1660,4.5e+08,0,0.2
2800,3.5e+08,296.556137371,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,145.291210299,45.8236387026,103.258541917,188.910283906,0.4,500,1.65,5,1800,0.000254,"f0602155-1f50-4a55-901b-ddecbe8f645b",2,2,1020,1020,5507.04462647,527.805070982,1800,0.00015,1000,550,50,57505.2412645,0.0015,0.0254,7.4829394302,5e+08,1434.92525021,673.361401236,1660,4.5e+08,1,0.2
2800,3.5e+08,535.930494616,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,86.2529012655,70.6223600931,25.1385929354,42.3097359969,0.4,500,1.65,5,1800,0.000254,"12d5d6ed-9d77-4876-9564-dddb037eb2d1",2,2,1020,1020,3579.61037519,311.137530188,1800,0.00015,1000,550,50,40742.095701,0.0015,0.0254,3.34739974645,5e+08,756.900795262,78.4815967816,1660,4.5e+08,1,0.2
2800,3.5e+08,371.985072213,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,414.23293734,53.5303074557,78.4183797118,107.205191804,0.4,500,1.65,5,1800,0.000254,"c598a8d0-a4ef-43c6-94ed-622b4d20e2a8",2,2,1020,1020,1921.74901781,408.383797494,1800,0.00015,1000,550,50,131350.008304,0.0015,0.0254,4.04885836877,5e+08,2633.75030607,206.241279707,1660,4.5e+08,0,0.2
2800,3.5e+08,560.771719328,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,290.750225763,46.4062634702,204.445710685,264.400684809,0.4,500,1.65,5,1800,0.000254,"035b1de1-edac-4366-b62c-24ce010d8355",2,2,1020,1020,8940.69477973,60.6883802605,1800,0.00015,1000,550,50,176427.366054,0.0015,0.0254,5.87435236068,5e+08,3981.80072389,2054.05332106,1660,4.5e+08,1,0.2
2800,3.5e+08,369.102451061,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,973.009341461,31.5388652624,70.3329547062,130.021109821,0.4,500,1.65,5,1800,0.000254,"d928bd52-0337-4a8b-9060-b10445862ccf",2,2,1020,1020,6988.65888247,234.731481168,1800,0.00015,1000,550,50,106152.114578,0.0015,0.0254,6.20302867055,5e+08,3545.75566987,713.118166855,1660,4.5e+08,0,0.2
2800,3.5e+08,799.26977294,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,151.903538994,55.7303825922,62.5631024611,101.457169434,0.4,500,1.65,5,1800,0.000254,"91bce053-9602-435b-b721-d10ff11601c9",2,2,1020,1020,5824.71333021,8.55922520959,1800,0.00015,1000,550,50,72664.7704835,0.0015,0.0254,5.06222622703,5e+08,1483.86276038,732.907705622,1660,4.5e+08,1,0.2
2800,3.5e+08,217.319954238,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,905.695742552,55.778596751,137.180388265,222.991054235,0.4,500,1.65,5,1800,0.000254,"000e31ee-76b1-49bf-93e3-02078674bd76",2,2,1020,1020,4859.82758112,448.162213878,1800,0.00015,1000,550,50,117372.179053,0.0015,0.0254,7.6713472103,5e+08,2284.2511983,1293.98526228,1660,4.5e+08,0,0.2
2800,3.5e+08,100.743899727,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,680.684392815,53.4655591926,106.928346228,159.008331834,0.4,500,1.65,5,1800,0.000254,"292ef19a-c319-4063-b4d9-f1a7810a7580",2,2,1020,1020,2907.39494557,282.953931005,1800,0.00015,1000,550,50,140833.404589,0.0015,0.0254,5.81284388741,5e+08,2814.09579392,577.749158032,1660,4.5e+08,0,0.2
2800,3.5e+08,218.826646756,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,152.568427823,44.0918285491,80.9312048208,106.239955078,0.4,500,1.65,5,1800,0.000254,"0eb655c0-d05a-4a6b-b5d5-39c9dfd80a08",2,2,1020,1020,4804.02729568,188.482897637,1800,0.00015,1000,550,50,148752.345006,0.0015,0.0254,3.30009864306,5e+08,3553.69417194,1047.76404342,1660,4.5e+08,1,0.2
2800,3.5e+08,892.304078377,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,524.461025532,72.8367424628,141.026665472,246.991710071,0.4,500,1.65,5,1800,0.000254,"9fb3e689-4a3f-4c9b-8031-ab3ba289efb7",2,2,1020,1020,3337.18495309,804.505936239,1800,0.00015,1000,550,50,51214.39914,0.0015,0.0254,8.62568839012,5e+08,883.139616193,1809.80070942,1660,4.5e+08,0,0.2
2800,3.5e+08,454.701975994,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,171.082086149,78.443646826,137.823629223,158.494436399,0.4,500,1.65,5,1800,0.000254,"4fdb3d70-f48e-490b-beb0-43d65af23fdf",2,2,1020,1020,9511.17327967,582.411493602,1800,0.00015,1000,550,50,115602.436357,0.0015,0.0254,1.52342327645,5e+08,1653.70043381,45.5185590553,1660,4.5e+08,0,0.2
2800,3.5e+08,882.887388711,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,281.183564458,65.1488859777,65.4988717678,105.747038155,0.4,500,1.65,5,1800,0.000254,"e2fe727e-cb0a-4fa4-a231-d4bed6801ae5",2,2,1020,1020,379.594356317,423.391316948,1800,0.00015,1000,550,50,51953.2044739,0.0015,0.0254,5.03728176125,5e+08,977.453459015,374.933861402,1660,4.5e+08,0,0.2
2800,3.5e+08,423.199240497,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,545.424134419,43.1495586213,78.1102588489,102.974680564,0.4,500,1.65,5,1800,0.000254,"39286379-404b-4c33-b55a-08381662e1e8",2,2,1020,1020,9465.60293673,972.822215144,1800,0.00015,1000,550,50,176320.178325,0.0015,0.0254,3.14748656693,5e+08,4266.25682299,131.009843059,1660,4.5e+08,0,0.2
2800,3.5e+08,547.890521983,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,80.2534509303,48.3378527886,7.63454407948,26.9665409722,0.4,500,1.65,5,1800,0.000254,"3a4f573d-2539-43fc-93e4-40a1ade0cddd",2,2,1020,1020,119.617571401,875.917221619,1800,0.00015,1000,550,50,15590.7398234,0.0015,0.0254,3.87591818672,5e+08,502.536871706,29.2063495132,1660,4.5e+08,1,0.2
2800,3.5e+08,992.856183307,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,559.783173261,43.3123037513,71.4552748575,129.86233219,0.4,500,1.65,5,1800,0.000254,"502cc6dc-3d08-436c-ac66-e2661201a5b7",2,2,1020,1020,5617.13398473,374.30943186,1800,0.00015,1000,550,50,66716.955524,0.0015,0.0254,6.15580754148,5e+08,1720.36958891,692.161771564,1660,4.5e+08,0,0.2
2800,3.5e+08,976.622007648,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,346.848403687,49.5356588321,73.0572154828,83.7357955205,0.4,500,1.65,5,1800,0.000254,"a355e712-6b52-4193-8816-b0d482989c3b",2,2,1020,1020,3031.30240068,963.995180041,1800,0.00015,1000,550,50,179083.598687,0.0015,0.0254,0.990196724119,5e+08,3795.24612591,14.2744646586,1660,4.5e+08,0,0.2
2800,3.5e+08,477.916558107,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,119.45653321,48.8893697488,77.974096857,217.550717573,0.4,500,1.65,5,1800,0.000254,"d3a41ea7-ef42-4c41-aefc-6f1ae6757225",2,2,1020,1020,9791.45478129,118.589894961,1800,0.00015,1000,550,50,22962.3921163,0.0015,0.0254,9.83057007088,5e+08,649.680673617,2951.10938583,1660,4.5e+08,1,0.2
2800,3.5e+08,766.187621984,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,624.378111732,39.2678037161,112.048686972,222.799538219,0.4,500,1.65,5,1800,0.000254,"3731bc0c-8cdf-4851-b591-8c3c86e7f1e2",2,2,1020,1020,2759.02449481,930.129642576,1800,0.00015,1000,550,50,35069.2072865,0.0015,0.0254,8.8389514962,5e+08,1073.07788997,1940.50274524,1660,4.5e+08,0,0.2
2800,3.5e+08,590.364005762,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,128.029308224,74.7045370408,52.1599313453,67.2702407485,0.4,500,1.65,5,1800,0.000254,"841db494-0348-4625-abab-1f1d97b39465",2,2,1020,1020,2906.84866167,689.234105181,1800,0.00015,1000,550,50,92204.8636326,0.0015,0.0254,3.32201999979,5e+08,1414.2605588,2050.41217678,1660,4.5e+08,1,0.2
2800,3.5e+08,520.95012203,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,175.44516842,46.4250352795,72.944487409,99.0377131399,0.4,500,1.65,5,1800,0.000254,"2ee9fdbe-37f6-4289-a45c-00ca79f6db97",2,2,1020,1020,3233.34078339,281.963741713,1800,0.00015,1000,550,50,129392.69327,0.0015,0.0254,3.8260764965,5e+08,2967.13182426,2304.37185248,1660,4.5e+08,1,0.2
2800,3.5e+08,297.504350087,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,109.688398048,55.2914239823,75.9679132749,150.736413206,0.4,500,1.65,5,1800,0.000254,"8142f8d9-4e87-42d1-bb13-f1f94401e0aa",2,2,1020,1020,3908.62367936,274.115643571,1800,0.00015,1000,550,50,47537.7370507,0.0015,0.0254,7.56968840819,5e+08,1039.7669155,3397.71502077,1660,4.5e+08,1,0.2
2800,3.5e+08,684.241453825,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,312.884408788,35.0733905284,225.228467753,331.752108558,0.4,500,1.65,5,1800,0.000254,"8d3e035b-cec8-4626-a41b-cd5a61ddeedd",2,2,1020,1020,9566.28881355,436.524445313,1800,0.00015,1000,550,50,94863.6806559,0.0015,0.0254,7.58841649411,5e+08,2884.71942481,8312.04896793,1660,4.5e+08,1,0.2
2800,3.5e+08,476.533543033,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,314.414846869,52.1502575171,288.553977454,389.783409875,0.4,500,1.65,5,1800,0.000254,"ae95251e-dee8-4a2a-a50b-4ce62f44dd1e",2,2,1020,1020,8327.22389279,46.4457453565,1800,0.00015,1000,550,50,152064.112378,0.0015,0.0254,8.52029210338,5e+08,3095.88420878,7734.27941493,1660,4.5e+08,1,0.2
2800,3.5e+08,733.878327212,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",1,0.0064,52,713.094266935,46.1055558353,110.308771224,205.752135466,0.4,500,1.65,5,1800,0.000254,"ce7826f0-6f7e-4bb3-bad6-2890531147e5",2,2,1020,1020,9483.06156857,461.689031645,1800,0.00015,1000,550,50,60781.0310105,0.0015,0.0254,8.06090321158,5e+08,1498.30166472,1515.60458267,1660,4.5e+08,0,0.2
2800,3.5e+08,850.461180057,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,355.552523656,72.3299251086,112.269695646,136.704853408,0.4,500,1.65,5,1800,0.000254,"8e8f9ce8-a898-46e1-9741-795f15dc2634",2,2,1020,1020,223.91065035,938.352513382,1800,0.00015,1000,550,50,125476.41657,0.0015,0.0254,3.67083257309,5e+08,1914.77874312,151.209790328,1660,4.5e+08,0,0.2
2800,3.5e+08,493.854912514,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,277.807175211,54.2971285263,73.5480903691,91.709103253,0.4,500,1.65,5,1800,0.000254,"dfb86ba9-66a8-48f5-818c-12a3f573b041",2,2,1020,1020,6530.4317854,691.466477703,1800,0.00015,1000,550,50,126889.639583,0.0015,0.0254,2.42928848345,5e+08,2516.94935675,69.3649966066,1660,4.5e+08,0,0.2
2800,3.5e+08,616.502616379,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,950.452872654,30.7711937884,54.4134568836,89.8516227055,0.4,500,1.65,5,1800,0.000254,"62760a5d-fe73-42a1-8be5-9815e2f24a61",2,2,1020,1020,7487.47439845,930.028075721,1800,0.00015,1000,550,50,153533.947604,0.0015,0.0254,4.43216257626,5e+08,5169.53497416,286.888982068,1660,4.5e+08,0,0.2
2800,3.5e+08,471.538626297,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,145.064295849,53.4478537261,49.8830074755,68.5666864551,0.4,500,1.65,5,1800,0.000254,"5c8d34b9-0949-4408-9727-d22512dcb527",2,2,1020,1020,7883.45773546,332.823477364,1800,0.00015,1000,550,50,78785.4510948,0.0015,0.0254,1.27764514295,5e+08,1654.0620175,35.0335846405,1660,4.5e+08,0,0.2
2800,3.5e+08,80.6028201346,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,416.699456277,43.0757529092,435.570337332,567.285607633,0.4,500,1.65,5,1800,0.000254,"5a645d83-a53a-402b-b199-198c0039c582",2,2,1020,1020,9662.88983885,384.147109035,1800,0.00015,1000,550,50,171694.825837,0.0015,0.0254,9.09398912039,5e+08,4165.88101754,1277.36255,1660,4.5e+08,1,0.2
2800,3.5e+08,156.860725053,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,194.252161203,53.2734620111,71.7284180161,83.8403487697,0.4,500,1.65,5,1800,0.000254,"631b60a0-6c6e-48a1-ae9b-d56685e7bc9c",2,2,1020,1020,3520.17666724,336.340388579,1800,0.00015,1000,550,50,149558.080963,0.0015,0.0254,1.58504408041,5e+08,2987.36553093,26.2056963588,1660,4.5e+08,0,0.2
2800,3.5e+08,864.8437762,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,142.404053904,30.8387148951,47.1585380114,117.996740334,0.4,500,1.65,5,1800,0.000254,"26d3b1b7-711d-40cf-b7ee-07090404db45",2,2,1020,1020,8474.630013,479.34456725,1800,0.00015,1000,550,50,21441.9788026,0.0015,0.0254,5.7980972223,5e+08,875.294174077,947.362824172,1660,4.5e+08,1,0.2
2800,3.5e+08,530.381004645,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,96.3996617605,36.7029801179,23.5014470772,58.4293178229,0.4,500,1.65,5,1800,0.000254,"19c172ad-beb1-485b-a7d3-a3fe063f8240",2,2,1020,1020,6925.81707941,813.376592076,1800,0.00015,1000,550,50,21603.0082663,0.0015,0.0254,3.57758170489,5e+08,768.590032661,219.529452986,1660,4.5e+08,1,0.2
2800,3.5e+08,329.211587617,4e+08,0.00042,1660,4.7e+07,2.75e+08,200,1180,0.003175,"TestWingMass",0,0.0064,52,110.279560735,57.55936438,33.7695588499,39.9456918003,0.4,500,1.65,5,1800,0.000254,"9aabd51c-6a27-4c51-86be-208489d6ded9",2,2,1020,1020,951.190682752,268.525027346,1800,0.00015,1000,550,50,144496.002459,0.0015,0.0254,1.32784967688,5e+08,2690.38217701,15.6134894023,1660,4.5e+08,1,0.2
