CfgID,CruiseSpeed,EReserve,GUID,MaxTakeoffMass,Range,RotorRadius,tReserve,Vehicle
TestReserveMission,62.0408815739,48.795951455,cf83608e-1192-4634-be1b-92f07e63a227,8203.04424306,15237.2739883,3.11104476722,1625.60053954,0.0
TestReserveMission,50.94135058,111.987597702,6efba4a3-de05-44f1-a021-44a8c91d7793,984.236719963,64912.1376977,5.50933974879,2654.25238944,0.0
TestReserveMission,43.1689747675,118.903508021,fb5d0e7e-bfc5-4a5b-a280-d62c246fca93,7973.64461709,138686.074623,4.86249841635,4592.63303959,0.0
TestReserveMission,33.9690802466,189.218554945,1d7854f9-4a26-4d09-a356-9573cce4d6a7,3955.25086908,30868.5991545,4.33322602546,2288.726375,1.0
TestReserveMission,48.7736778766,484.267005695,a93f75b1-32fd-49bd-a1a3-13846c4fca49,2532.58658246,167306.953525,5.02271906774,4810.27142527,1.0
TestReserveMission,70.9578521924,170.942708723,ee09b08c-de4b-454c-a577-161465d68e0a,6271.46156191,139302.570326,4.09041860156,3343.17343355,0.0
TestReserveMission,62.0963548233,233.248310481,a4d67225-8115-4c7f-b670-4053f091dd9c,5467.42604141,133464.848106,7.28750117398,3529.31856284,0.0
TestReserveMission,38.9315017596,152.495774548,664ea432-355c-497b-8b4a-b10d683fb2ba,4730.81327487,112213.236426,1.5573567364,4262.32488742,1.0
TestReserveMission,41.2355391812,2057.96183798,dd54453a-46e7-4f34-997d-600af466c3d2,3201.39956104,193119.783233,7.99158327981,6063.333529,1.0
TestReserveMission,53.8992077297,172.246347461,e5dd20af-921c-4ae1-87bd-b035dc090759,8719.24409698,194350.590658,4.80218528761,4985.81535137,0.0
TestReserveMission,63.658421048,260.401492084,90050a70-254a-45d4-92cf-1a19728dd2e7,1297.40667155,142396.843565,4.62246158207,3616.88934191,1.0
TestReserveMission,35.9964052842,72.1017038866,ed0ac5b8-1e0c-419c-ab8f-bc756cd1b951,5140.6800426,23768.4711386,1.52640282118,2040.30124261,1.0
TestReserveMission,72.1518853654,620.832858123,6097880f-71f3-497b-b079-c2d62b12e6fe,9956.46727408,115457.427251,7.94461802795,2980.19972682,1.0
TestReserveMission,38.2826369594,219.396307117,382b71fd-618a-4712-b53c-c32527c72431,8759.03485319,42022.5711258,1.32844182013,2477.69269997,1.0
TestReserveMission,72.1091310639,94.8888219163,b0ed922c-5fbc-4ec5-935f-00f5ea9659ad,395.874121368,90031.0442524,2.78992450292,2628.53874848,0.0
TestReserveMission,39.86696142,7993.95712412,2ce6f0c7-25ea-420a-ba44-92d3d78bc154,1107.86610166,153244.113788,5.19573003122,5223.88747798,1.0
TestReserveMission,31.0002505779,182.639224863,30224a60-05ca-4561-8d79-61b3ba3ca3ca,7490.49013232,115953.474172,7.61193336422,5120.40441643,0.0
TestReserveMission,63.7644570905,288.497334139,40b31c70-7138-440c-99eb-72a879c1348a,4118.59185,198906.303791,7.59057087776,4499.39147397,0.0
TestReserveMission,35.2080973405,304.508297549,f423b59c-ebee-4700-ae31-3e3bf0b18cd3,1249.26160958,170942.210337,2.58066050838,6235.19591372,1.0
TestReserveMission,61.9798446867,288.445796903,949a6b55-47e5-4713-8308-72a0697933fa,3794.04920812,150141.287067,8.47064555769,3802.42115684,0.0
TestReserveMission,35.4122245246,1458.57842954,47662956-5e49-47f0-807b-9e3b888ccff1,803.255243873,37454.9187175,9.21907070795,2437.68330627,1.0
TestReserveMission,57.1524832384,116.285417645,7f470e9b-fb84-4d36-821c-f68f54bdac69,3397.03914345,191996.588155,1.79356148842,4739.37438369,0.0
TestReserveMission,72.1098973042,282.937868535,8b277b06-0530-40f9-9a1b-30614ff2bdab,4077.49683512,131506.809707,7.93918708601,3203.69986123,0.0
TestReserveMission,67.1934692269,160.689476156,eca8907a-979f-4b88-9697-b8b0c93608f4,3002.79825,184081.528982,3.04026494534,4119.57471016,0.0
TestReserveMission,68.313361206,314.825607746,5d66115a-2191-4aec-94a3-8cb4d88a3105,6286.11753123,57977.1129164,9.92783473756,2228.69360683,0.0
TestReserveMission,34.1448510238,233.27455761,45b5c581-b9ec-42a1-a5a2-4ab47feb561c,2569.11183094,176137.708858,8.56741678659,6538.5437797,0.0
TestReserveMission,64.4517377615,155.758698764,83985960-465b-48f9-9aa0-ac62d933791a,7335.47697273,177834.234911,2.38775175487,4139.18448575,0.0
TestReserveMission,44.7813398967,158.757118078,9f47c0ae-a54d-4011-8cac-50ee41f909a2,5704.73892293,150949.381994,6.14207835862,4750.80985835,0.0
TestReserveMission,48.1121818153,277.373286464,59f70bea-c3f0-46ff-b822-5c08ae40f71b,6332.89686738,145170.119553,8.95700730748,4397.32563513,0.0
TestReserveMission,68.68223944,112.488131828,08de7474-67f8-4c35-8b99-dbeed967d459,5862.23228886,47936.1647893,1.43007331067,2077.94120256,1.0
TestReserveMission,32.3467239249,2353.14290574,cafe94cb-2597-4e19-92a4-57a542917418,8636.59644896,143739.720392,8.89633229375,5823.71803232,1.0
TestReserveMission,40.7006419999,219.370519417,c54e9fdd-eccc-401c-8d4d-913e06e21d0e,8893.48496202,79209.5955796,8.3784567808,3326.15101108,0.0
TestReserveMission,79.9460437243,76.6193103518,7c597d18-3da8-43ad-9c93-407141d9e991,3297.61172895,62677.5376514,1.13333749947,2163.99799079,0.0
TestReserveMission,44.3214611271,905.441569972,bfe29b21-7fb3-494b-b106-9a36f4c5830a,5582.80542738,18711.9999924,8.43122549403,1802.18824733,1.0
TestReserveMission,64.826189181,1243.30315966,6291eafa-2853-4af5-ab49-6d569d1243fe,4976.46227338,48907.2986591,9.89387165332,2134.43735436,1.0
TestReserveMission,32.2192866355,249.617847606,fb2fb3e4-9ce0-4c5b-96e0-a9179793f819,5036.45441922,154412.499706,9.01201787104,6172.5486822,0.0
TestReserveMission,47.7315739634,77.6056080519,f1bec721-5601-461c-8d3e-f870e126d69f,9476.90936824,81722.8611533,3.31944236945,3092.13421992,0.0
TestReserveMission,70.8872436822,218.332136491,77c1750d-d863-4d1e-9aff-ea065d52509c,4255.50723664,88419.0582359,5.04613306551,2627.31973826,1.0
TestReserveMission,50.9692760572,69.2754289399,033854e9-0b69-47e8-82bc-e270bfef52c4,3546.27684836,51007.4180862,3.90238315589,2380.74833374,0.0
TestReserveMission,70.1999531907,80.0840361657,306b4f57-6938-45cd-9754-8e5f7bb16605,5705.45559089,65617.0390111,2.42541709467,2314.7162787,0.0
TestReserveMission,67.2267137964,1038.06401567,8ea7c9a9-aa5b-4998-a36e-d29ac30a72de,5250.53289495,155572.875713,7.89911425413,3694.15261773,1.0
TestReserveMission,49.8791039903,828.216495375,55fae24f-9061-43c8-b783-8b02694832b6,5851.71139464,87455.1242014,7.47347689272,3133.34192487,1.0
TestReserveMission,68.231783837,750.94900028,69a00125-36ee-4f76-bdaa-074cd074ca7f,9432.93605838,130635.073248,7.06075461196,3294.57801484,1.0
TestReserveMission,76.0331363788,239.051689458,aa1272cf-8885-446c-8192-a5bfd54f8318,6957.11028888,28979.8993097,6.25688030195,1761.14828205,1.0
TestReserveMission,71.5575932271,166.567637555,5b7287a5-c3c4-46e4-8473-d8368499b867,1386.75689724,154035.685498,4.01763852201,3532.61132399,0.0
TestReserveMission,67.5009463622,65.1218607978,cd9a3063-2fd4-42c0-8868-baf623605cc3,8829.28521611,41758.782931,2.44449241223,1998.63996257,0.0
TestReserveMission,63.7262795004,920.645775753,24f5e459-db36-4c97-8566-92be199bd994,2658.85190403,170680.216593,8.28293875028,4058.33330192,1.0
TestReserveMission,56.6345273523,182.613845271,7c3e16d8-5da9-4118-821d-b7ab9222663e,8639.42381334,44557.9424309,1.37884780487,2166.76285499,1.0
TestReserveMission,60.6383970286,670.938448905,75c39f38-2b03-4616-a528-46be2c549d8f,7822.87240477,131467.44949,7.41628647842,3548.05614812,1.0
TestReserveMission,71.7425494586,616.758707842,2c1220b6-78e7-4fd4-aebe-a11fd61ba030,2012.93166407,166583.425502,7.29675813479,3701.96132921,1.0
TestReserveMission,38.9128000391,111.019324973,7394323a-fea8-4db7-9f87-bdf6270fea64,1440.2040138,81905.5571947,2.75435315196,3484.84871591,1.0
TestReserveMission,62.7376609252,152.715651204,70df1db4-c8d4-414a-84ee-ef1909b9dd88,2054.1845364,197749.51546,3.25571074117,4532.00650684,0.0
TestReserveMission,49.1717185529,236.917042363,759c1fc5-a992-4d95-a0cb-762f7ca27f40,6426.14846553,183982.749684,7.61413076214,5121.63757336,0.0
